3.68887945411394	8.15017926968233
3.68887945411394	8.24012129807647
3.78418963391826	8.31996102188653
3.80666248977032	8.31041499418829
3.8286413964891	        8.37286082052632
3.8286413964891	        8.39886000445437
3.85014760171006	8.46989191829822
3.98898404656427	8.49699048409872
4.07753744390572	8.55178783618074
4.00733318523247	8.53405030848266
3.95124371858143	8.52456594574565
4.02535169073515	8.62819774945915
4.11087386417331	8.7132532743207
4.07753744390572	8.80071662871916
4.14313472639153	8.84577725518844
4.21950770517611	8.91193433616143
4.29045944114839	8.97221007835365
4.38202663467388	9.01371703047137
4.47733681447821	9.06021491339854
4.46590811865458	9.13852208418571
4.62497281328427	9.16020430248239
4.70953020131233	9.19968379178765
4.80402104473326	9.2869309741379
4.85981240436167	9.36203088521662
4.95582705760126	9.42448354109309
4.99043258677874	9.44311737225863
5.06259503302697	9.47677327138879
5.03695260241363	9.49867223326946
5.04985600724954	9.51583780429796
5.05624580534831	9.52376328792011
5.0998664278242	        9.54738387396569
5.06259503302697	9.5392843421766
5.06890420222023	9.55002173953834
5.03695260241363	9.56359948861374
5.01063529409626	9.56857410037891
5.01727983681492	9.59492226916792
4.96284463025991	9.63148195946935
4.96284463025991	9.69695526702712
4.99721227376411	9.75684197219464
5.11799381241676	9.81787519646021
5.08140436498446	9.86344650299894
5.11198778835654	9.90138833071097
5.14166355650266	9.91981196628607
5.08140436498446	9.90631054414314
5.13579843705026	9.93662994545704
5.16478597392351	9.97683544447348
5.12989871492307	10.007174674852
5.2040066870768	        10.0481771211513
5.23644196282995	10.0976084434191
5.30330490805908	10.1483745759
5.33271879326537	10.2034017601978
5.33271879326537	10.2454288636111
5.73009978297357	10.2665086151993
5.73334127689775	10.2877925189422
5.76205138278018	10.3118847777844
5.77765232322266	10.3380453996027
5.76205138278018	10.3705939732985
5.76832099579377	10.3962133512749
5.32787616878958	10.3995342875335
