4.9416424226093	        9.01990599507168
5.04985600724954	9.07165285220229
5.03695260241363	9.09031732937645
4.97673374242057	9.11162439903702
5.01727983681492	9.15143926405602
5.06259503302697	9.19836900019496
5.16478597392351	9.23776096755218
5.18738580584075	9.28535507578163
5.14166355650266	9.29899206957075
5.11198778835654	9.31686021535386
5.13579843705026	9.37517661442912
5.15905529921453	9.41751712976831
5.2040066870768	        9.46179923427044
5.29330482472449	9.49777241317275
5.31320597904179	9.55087577133177
5.32300997913841	9.58939305613251
5.29831736654804	9.62990560446313
5.72031177660741	9.66725876167326
5.73979291217923	9.70290018693528
5.78382518232974	9.76146305250671
5.82008293035236	9.80846233212702
5.84932477994686	9.84591140439853
5.87211778947542	9.88067941321012
5.91889385427315	9.92529796679998
5.88887795833288	9.94760012715445
5.80513496891649	9.93561586628765
5.88887795833288	9.97417898065866
5.84932477994686	10.006810994768
5.88332238848828	10.0300320938611
5.91350300563827	10.057323897251
5.87773578177964	10.066328930042
5.79909265446053	10.0713297880652
5.76832099579377	10.0907966508411
5.74300318780948	10.0982316293286
5.71042701737487	10.1072036061842
5.32787616878958	10.1167827677955
5.28320372873799	10.1361060742129
5.25749537202778	10.1564228886581
5.24174701505964	10.1947756155819
5.28320372873799	10.2247011081967
5.24174701505964	10.2445563516163
5.27299955856375	10.2504143705069
5.2040066870768	        10.2618542082233
5.18738580584075	10.2518940171212
5.12396397940326	10.2718728706121
5.15329159449778	10.2893913836208
5.21493575760899	10.3001353958959
5.14749447681345	10.3202817732142
5.21493575760899	10.3521104083679
5.18738580584075	10.3823459746335
5.16478597392351	10.4166010022314
5.19849703126583	10.431762961364
5.18738580584075	10.4385991062083
5.19295685089021	10.442668247554
5.19849703126583	10.4657804424057
5.19295685089021	10.4771602123726
5.16478597392351	10.4958791456848
5.13579843705026	10.5144937971387
5.12396397940326	10.5122143266415
